Employee_ID,Name,Department,Role,Hire_Date,Month,KPI_Score,Attendance_Rate,Attrition,Tenure_Months,Manager
EMP1075,Christopher Garcia,Engineering,Specialist,2024-05-27,Apr-2024,81.5,99.3,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Analyst,2024-05-27,May-2024,73.0,97.8,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Associate,2024-05-27,Jun-2024,73.5,91.6,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Senior Associate,2024-05-27,Jul-2024,80.9,94.4,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Specialist,2024-05-27,Aug-2024,45.6,98.9,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Associate,2024-05-27,Sep-2024,74.8,95.3,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Associate,2024-05-27,Oct-2024,71.1,95.8,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Senior Associate,2024-05-27,Nov-2024,67.3,89.5,No,17,Julie Franco
EMP1075,Christopher Garcia,Engineering,Analyst,2024-05-27,Dec-2024,79.1,90.4,No,17,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Jan-2024,68.7,88.2,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Feb-2024,83.6,99.4,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Mar-2024,84.5,89.4,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Senior Associate,2024-07-25,Apr-2024,80.1,85.2,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Associate,2024-07-25,May-2024,82.3,96.1,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Jun-2024,80.2,87.1,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Jul-2024,83.0,94.9,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Associate,2024-07-25,Aug-2024,82.5,96.5,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Sep-2024,78.5,86.3,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Oct-2024,85.7,92.3,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Associate,2024-07-25,Nov-2024,73.4,91.1,No,15,Julie Franco
EMP1076,Amy Shaw,Engineering,Specialist,2024-07-25,Dec-2024,67.6,86.0,No,15,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Associate,2023-02-16,Jan-2024,67.1,97.1,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Analyst,2023-02-16,Feb-2024,71.9,99.2,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Analyst,2023-02-16,Mar-2024,56.1,86.2,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Specialist,2023-02-16,Apr-2024,77.1,92.5,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Senior Associate,2023-02-16,May-2024,81.6,85.8,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Senior Associate,2023-02-16,Jun-2024,84.4,86.1,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Senior Associate,2023-02-16,Jul-2024,58.9,88.5,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Analyst,2023-02-16,Aug-2024,67.4,89.2,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Senior Associate,2023-02-16,Sep-2024,83.3,89.8,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Specialist,2023-02-16,Oct-2024,73.1,92.1,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Analyst,2023-02-16,Nov-2024,81.4,99.7,No,32,Julie Franco
EMP1077,Dr. Eric Rodriguez,Engineering,Associate,2023-02-16,Dec-2024,62.6,94.1,No,32,Julie Franco
EMP1078,Donna Lane,Engineering,Associate,2023-05-30,Jan-2024,88.6,86.8,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Analyst,2023-05-30,Feb-2024,61.9,98.3,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Senior Associate,2023-05-30,Mar-2024,44.8,93.8,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Analyst,2023-05-30,Apr-2024,76.8,94.4,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Senior Associate,2023-05-30,May-2024,77.1,88.6,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Senior Associate,2023-05-30,Jun-2024,70.1,95.7,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Associate,2023-05-30,Jul-2024,79.8,93.3,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Specialist,2023-05-30,Aug-2024,80.1,92.8,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Associate,2023-05-30,Sep-2024,78.9,89.1,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Senior Associate,2023-05-30,Oct-2024,69.9,92.5,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Associate,2023-05-30,Nov-2024,68.1,94.4,No,29,Julie Franco
EMP1078,Donna Lane,Engineering,Associate,2023-05-30,Dec-2024,70.9,85.8,No,29,Julie Franco
EMP1079,Allison Allen,Engineering,Specialist,2023-03-22,Jan-2024,66.8,85.0,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Specialist,2023-03-22,Feb-2024,86.2,92.7,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Associate,2023-03-22,Mar-2024,71.7,97.6,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Analyst,2023-03-22,Apr-2024,76.6,85.1,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Analyst,2023-03-22,May-2024,83.3,89.7,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Specialist,2023-03-22,Jun-2024,66.3,86.5,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Analyst,2023-03-22,Jul-2024,61.5,97.6,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Associate,2023-03-22,Aug-2024,66.8,89.7,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Associate,2023-03-22,Sep-2024,77.6,91.5,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Senior Associate,2023-03-22,Oct-2024,76.9,98.6,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Associate,2023-03-22,Nov-2024,78.9,86.3,No,31,Julie Franco
EMP1079,Allison Allen,Engineering,Senior Associate,2023-03-22,Dec-2024,74.0,95.3,No,31,Julie Franco
EMP1080,Brian Anderson,Engineering,Associate,2025-01-08,Jan-2024,50.6,94.5,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Senior Associate,2025-01-08,Feb-2024,73.7,95.6,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Specialist,2025-01-08,Mar-2024,84.7,99.5,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Analyst,2025-01-08,Apr-2024,87.4,96.4,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Associate,2025-01-08,May-2024,75.9,89.5,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Specialist,2025-01-08,Jun-2024,77.0,86.6,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Specialist,2025-01-08,Jul-2024,81.2,85.7,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Associate,2025-01-08,Aug-2024,87.0,90.4,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Associate,2025-01-08,Sep-2024,75.0,91.5,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Associate,2025-01-08,Oct-2024,81.0,91.9,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Senior Associate,2025-01-08,Nov-2024,69.5,90.5,No,9,Julie Franco
EMP1080,Brian Anderson,Engineering,Associate,2025-01-08,Dec-2024,62.8,85.8,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Analyst,2025-01-07,Jan-2024,70.5,97.3,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Specialist,2025-01-07,Feb-2024,89.5,97.8,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Associate,2025-01-07,Mar-2024,81.2,92.1,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Specialist,2025-01-07,Apr-2024,63.6,98.2,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Specialist,2025-01-07,May-2024,81.7,94.1,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Analyst,2025-01-07,Jun-2024,64.3,89.4,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Specialist,2025-01-07,Jul-2024,78.8,96.1,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Senior Associate,2025-01-07,Aug-2024,66.0,89.7,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Analyst,2025-01-07,Sep-2024,63.1,95.7,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Specialist,2025-01-07,Oct-2024,91.4,88.0,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Associate,2025-01-07,Nov-2024,71.7,90.5,No,9,Julie Franco
EMP1081,Robert Nelson,Engineering,Senior Associate,2025-01-07,Dec-2024,81.0,85.9,Yes,9,Julie Franco
EMP1082,Ashley Chung,Engineering,Analyst,2025-05-17,Jan-2024,75.4,89.0,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Associate,2025-05-17,Feb-2024,65.0,97.5,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Senior Associate,2025-05-17,Mar-2024,72.7,92.4,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Analyst,2025-05-17,Apr-2024,65.1,91.1,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Senior Associate,2025-05-17,May-2024,99.1,85.1,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Specialist,2025-05-17,Jun-2024,82.8,92.0,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Senior Associate,2025-05-17,Jul-2024,75.2,95.2,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Analyst,2025-05-17,Aug-2024,80.5,89.7,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Senior Associate,2025-05-17,Sep-2024,82.2,92.8,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Specialist,2025-05-17,Oct-2024,82.2,99.6,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Analyst,2025-05-17,Nov-2024,81.7,86.8,No,5,Julie Franco
EMP1082,Ashley Chung,Engineering,Specialist,2025-05-17,Dec-2024,80.9,89.0,No,5,Julie Franco
EMP1083,Douglas French,Engineering,Specialist,2023-01-13,Jan-2024,76.0,90.2,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Specialist,2023-01-13,Feb-2024,90.5,90.6,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Analyst,2023-01-13,Mar-2024,76.6,97.7,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Senior Associate,2023-01-13,Apr-2024,75.5,85.4,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Specialist,2023-01-13,May-2024,76.7,96.7,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Senior Associate,2023-01-13,Jun-2024,77.4,91.9,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Analyst,2023-01-13,Jul-2024,59.0,86.0,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Associate,2023-01-13,Aug-2024,66.7,88.4,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Senior Associate,2023-01-13,Sep-2024,74.0,96.2,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Analyst,2023-01-13,Oct-2024,58.6,92.1,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Specialist,2023-01-13,Nov-2024,75.2,99.4,No,33,Julie Franco
EMP1083,Douglas French,Engineering,Associate,2023-01-13,Dec-2024,77.3,86.1,No,33,Julie Franco
EMP1084,Anita Smith,Engineering,Associate,2025-02-11,Jan-2024,62.4,87.9,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,Feb-2024,68.8,87.1,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,Mar-2024,87.8,93.7,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,Apr-2024,80.6,87.2,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,May-2024,80.0,90.8,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,Jun-2024,86.4,95.1,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,Jul-2024,66.9,98.8,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,Aug-2024,62.4,89.4,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Specialist,2025-02-11,Sep-2024,84.9,95.6,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Analyst,2025-02-11,Oct-2024,74.2,85.9,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Analyst,2025-02-11,Nov-2024,66.6,87.0,No,8,Julie Franco
EMP1084,Anita Smith,Engineering,Analyst,2025-02-11,Dec-2024,95.9,99.4,No,8,Julie Franco
EMP1085,David Gilmore,Engineering,Specialist,2024-01-16,Jan-2024,58.9,92.5,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Associate,2024-01-16,Feb-2024,76.8,95.2,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Analyst,2024-01-16,Mar-2024,73.1,97.1,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Analyst,2024-01-16,Apr-2024,71.4,91.9,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Specialist,2024-01-16,May-2024,52.9,85.7,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Specialist,2024-01-16,Jun-2024,90.3,87.5,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Senior Associate,2024-01-16,Jul-2024,60.8,85.7,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Specialist,2024-01-16,Aug-2024,72.3,97.7,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Analyst,2024-01-16,Sep-2024,70.7,99.4,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Analyst,2024-01-16,Oct-2024,80.9,88.0,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Senior Associate,2024-01-16,Nov-2024,59.0,91.6,No,21,Julie Franco
EMP1085,David Gilmore,Engineering,Senior Associate,2024-01-16,Dec-2024,79.6,93.9,No,21,Julie Franco
EMP1086,Nancy Sims,Engineering,Senior Associate,2024-04-24,Jan-2024,76.9,99.7,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Senior Associate,2024-04-24,Feb-2024,68.4,87.9,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Senior Associate,2024-04-24,Mar-2024,79.3,96.4,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Specialist,2024-04-24,Apr-2024,75.2,87.4,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Specialist,2024-04-24,May-2024,93.0,88.7,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Senior Associate,2024-04-24,Jun-2024,73.1,94.6,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Associate,2024-04-24,Jul-2024,65.4,93.5,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Analyst,2024-04-24,Aug-2024,79.7,96.6,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Associate,2024-04-24,Sep-2024,71.9,85.1,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Analyst,2024-04-24,Oct-2024,75.0,90.4,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Senior Associate,2024-04-24,Nov-2024,62.5,89.8,No,18,Julie Franco
EMP1086,Nancy Sims,Engineering,Senior Associate,2024-04-24,Dec-2024,81.0,97.7,No,18,Julie Franco
EMP1087,David Watson,Engineering,Specialist,2024-10-02,Jan-2024,70.3,91.4,No,12,Julie Franco
EMP1087,David Watson,Engineering,Analyst,2024-10-02,Feb-2024,77.7,85.4,No,12,Julie Franco
EMP1087,David Watson,Engineering,Senior Associate,2024-10-02,Mar-2024,96.0,86.8,No,12,Julie Franco
EMP1087,David Watson,Engineering,Associate,2024-10-02,Apr-2024,72.5,89.3,No,12,Julie Franco
EMP1087,David Watson,Engineering,Analyst,2024-10-02,May-2024,82.4,99.9,No,12,Julie Franco
EMP1087,David Watson,Engineering,Senior Associate,2024-10-02,Jun-2024,73.2,85.7,No,12,Julie Franco
EMP1087,David Watson,Engineering,Specialist,2024-10-02,Jul-2024,68.5,90.9,No,12,Julie Franco
EMP1087,David Watson,Engineering,Analyst,2024-10-02,Aug-2024,88.2,96.3,No,12,Julie Franco
EMP1087,David Watson,Engineering,Specialist,2024-10-02,Sep-2024,56.3,96.8,No,12,Julie Franco
EMP1087,David Watson,Engineering,Associate,2024-10-02,Oct-2024,85.1,88.8,No,12,Julie Franco
EMP1087,David Watson,Engineering,Associate,2024-10-02,Nov-2024,55.3,94.8,No,12,Julie Franco
EMP1087,David Watson,Engineering,Analyst,2024-10-02,Dec-2024,83.9,88.6,No,12,Julie Franco
EMP1088,Amy Collier,Engineering,Analyst,2025-08-26,Jan-2024,75.1,88.3,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Analyst,2025-08-26,Feb-2024,65.5,85.6,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Senior Associate,2025-08-26,Mar-2024,70.9,99.3,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Specialist,2025-08-26,Apr-2024,81.9,93.7,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Associate,2025-08-26,May-2024,94.8,92.8,Yes,2,Julie Franco
EMP1088,Amy Collier,Engineering,Analyst,2025-08-26,Jun-2024,59.4,96.4,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Specialist,2025-08-26,Jul-2024,66.0,98.4,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Specialist,2025-08-26,Aug-2024,61.7,99.2,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Specialist,2025-08-26,Sep-2024,73.1,96.7,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Associate,2025-08-26,Oct-2024,84.2,92.1,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Associate,2025-08-26,Nov-2024,60.5,93.9,No,2,Julie Franco
EMP1088,Amy Collier,Engineering,Associate,2025-08-26,Dec-2024,74.9,87.8,No,2,Julie Franco
EMP1089,Todd Evans,Engineering,Analyst,2024-12-18,Jan-2024,83.9,88.1,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Associate,2024-12-18,Feb-2024,70.8,86.1,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Associate,2024-12-18,Mar-2024,49.0,97.2,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Associate,2024-12-18,Apr-2024,77.0,97.5,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Specialist,2024-12-18,May-2024,87.4,96.6,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Associate,2024-12-18,Jun-2024,64.3,94.8,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Specialist,2024-12-18,Jul-2024,57.2,91.4,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Analyst,2024-12-18,Aug-2024,78.2,85.6,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Specialist,2024-12-18,Sep-2024,78.5,85.0,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Analyst,2024-12-18,Oct-2024,70.1,91.2,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Senior Associate,2024-12-18,Nov-2024,68.2,99.6,No,10,Julie Franco
EMP1089,Todd Evans,Engineering,Associate,2024-12-18,Dec-2024,75.3,88.4,No,10,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Analyst,2023-10-17,Jan-2024,64.1,88.5,Yes,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Specialist,2023-10-17,Feb-2024,64.1,85.0,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Analyst,2023-10-17,Mar-2024,81.8,96.1,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Specialist,2023-10-17,Apr-2024,63.5,97.7,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Analyst,2023-10-17,May-2024,57.7,89.9,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Associate,2023-10-17,Jun-2024,68.2,95.7,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Senior Associate,2023-10-17,Jul-2024,70.4,90.6,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Associate,2023-10-17,Aug-2024,79.6,98.5,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Senior Associate,2023-10-17,Sep-2024,69.0,93.9,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Analyst,2023-10-17,Oct-2024,89.2,94.9,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Analyst,2023-10-17,Nov-2024,75.9,95.6,No,24,Julie Franco
EMP1090,Danielle Sullivan,Engineering,Associate,2023-10-17,Dec-2024,66.9,87.5,No,24,Julie Franco
EMP1091,Patricia Baker,Engineering,Senior Associate,2024-01-25,Jan-2024,79.2,99.3,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Senior Associate,2024-01-25,Feb-2024,89.0,85.6,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Associate,2024-01-25,Mar-2024,81.5,89.4,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Senior Associate,2024-01-25,Apr-2024,60.0,95.7,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Associate,2024-01-25,May-2024,71.2,92.7,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Associate,2024-01-25,Jun-2024,77.5,92.6,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Specialist,2024-01-25,Jul-2024,81.1,97.4,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Senior Associate,2024-01-25,Aug-2024,73.2,95.5,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Analyst,2024-01-25,Sep-2024,71.8,98.8,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Associate,2024-01-25,Oct-2024,93.0,95.4,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Associate,2024-01-25,Nov-2024,81.7,89.1,No,21,Julie Franco
EMP1091,Patricia Baker,Engineering,Analyst,2024-01-25,Dec-2024,79.2,97.1,No,21,Julie Franco
EMP1092,Tracey Meyer,Engineering,Senior Associate,2024-10-26,Jan-2024,69.4,90.0,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Associate,2024-10-26,Feb-2024,64.0,99.7,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Senior Associate,2024-10-26,Mar-2024,79.4,95.9,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Analyst,2024-10-26,Apr-2024,82.8,93.4,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Senior Associate,2024-10-26,May-2024,74.9,90.7,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Specialist,2024-10-26,Jun-2024,81.7,87.4,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Specialist,2024-10-26,Jul-2024,82.0,90.8,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Senior Associate,2024-10-26,Aug-2024,83.5,85.4,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Analyst,2024-10-26,Sep-2024,59.8,95.6,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Senior Associate,2024-10-26,Oct-2024,71.4,97.3,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Analyst,2024-10-26,Nov-2024,80.0,85.8,No,12,Julie Franco
EMP1092,Tracey Meyer,Engineering,Analyst,2024-10-26,Dec-2024,75.5,92.6,No,12,Julie Franco
EMP1093,David Velazquez,Engineering,Analyst,2022-11-23,Jan-2024,82.0,87.7,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Associate,2022-11-23,Feb-2024,79.2,97.0,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Senior Associate,2022-11-23,Mar-2024,53.5,87.0,Yes,35,Julie Franco
EMP1093,David Velazquez,Engineering,Associate,2022-11-23,Apr-2024,86.0,98.0,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Senior Associate,2022-11-23,May-2024,70.2,89.4,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Analyst,2022-11-23,Jun-2024,66.4,98.1,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Analyst,2022-11-23,Jul-2024,85.6,88.8,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Specialist,2022-11-23,Aug-2024,81.2,94.4,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Associate,2022-11-23,Sep-2024,87.1,98.6,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Associate,2022-11-23,Oct-2024,77.6,85.2,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Associate,2022-11-23,Nov-2024,71.3,93.2,No,35,Julie Franco
EMP1093,David Velazquez,Engineering,Analyst,2022-11-23,Dec-2024,76.4,89.3,No,35,Julie Franco
EMP1094,Kimberly George,Engineering,Associate,2023-08-17,Jan-2024,64.7,94.3,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Associate,2023-08-17,Feb-2024,61.5,90.0,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Specialist,2023-08-17,Mar-2024,68.7,86.0,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Senior Associate,2023-08-17,Apr-2024,90.3,96.8,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Associate,2023-08-17,May-2024,69.6,95.3,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Analyst,2023-08-17,Jun-2024,57.9,90.0,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Specialist,2023-08-17,Jul-2024,73.4,99.2,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Senior Associate,2023-08-17,Aug-2024,69.5,94.6,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Senior Associate,2023-08-17,Sep-2024,86.2,88.0,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Analyst,2023-08-17,Oct-2024,89.5,91.3,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Specialist,2023-08-17,Nov-2024,70.9,89.2,No,26,Julie Franco
EMP1094,Kimberly George,Engineering,Specialist,2023-08-17,Dec-2024,77.6,89.1,No,26,Julie Franco
